ID,Vendor,Country,Shipment Mode,Weight (Kilograms),Freight Cost (USD),Line Item Value,Line Item Quantity,Unit Price,Scheduled Delivery Date,Delivered to Client Date,delay_days,is_delayed,delay_probability,risk_category
37526,MICRO LABS LIMITED,Vietnam,Air,568.0,1646.5,24968.8,13570,0.03,2013-02-04 00:00:00,2013-02-04 00:00:00,0,0,0.009,LOW
37531,Aurobindo Pharma Limited,South Africa,Air,1205.0,3283.62,9552.0,3184,0.01,2010-08-24 00:00:00,2010-08-24 00:00:00,0,0,0.056,LOW
37578,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Côte d'Ivoire,Air,1038.0,3360.75,76275.0,2825,1.35,2010-11-24 00:00:00,2010-11-24 00:00:00,0,0,0.033,LOW
37612,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Zimbabwe,Ocean,4528.0,25189.51,248529.6,41840,0.1,2014-09-10 00:00:00,2014-09-10 00:00:00,0,0,0.169,LOW
37624,"Orgenics, Ltd","Congo, DRC",Air,1047.0,,62080.0,776,0.8,2015-07-23 00:00:00,2015-07-23 00:00:00,0,0,0.037,LOW
37650,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Zimbabwe,Air,1257.0,22837.98,39161.28,1083,0.12,2011-07-12 00:00:00,2011-07-12 00:00:00,0,0,0.03,LOW
37664,"Orgenics, Ltd",Nigeria,Air,1186.0,24927.19,244216.0,2744,0.89,2013-01-09 00:00:00,2013-01-10 00:00:00,1,1,0.494,MEDIUM
37720,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,2368.94,121,0.33,2014-08-29 00:00:00,2014-08-29 00:00:00,0,0,0.001,LOW
37752,"Trinity Biotech, Plc","Congo, DRC",Air,1047.0,,2080.0,65,1.6,2015-07-02 00:00:00,2015-07-02 00:00:00,0,0,0.0,LOW
37753,HETERO LABS LIMITED,Vietnam,Air,1483.0,11346.48,50836.63,23003,0.04,2013-06-05 00:00:00,2013-06-05 00:00:00,0,0,0.007,LOW
37775,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,36968.24,8000,0.08,2010-01-27 00:00:00,2010-01-27 00:00:00,0,0,0.068,LOW
37820,PHARMACY DIRECT,South Africa,Truck,1047.0,,1147.25,60,0.64,2015-04-28 00:00:00,2015-04-28 00:00:00,0,0,0.001,LOW
37829,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,1047.0,,429814.94,7067,0.51,2014-01-08 00:00:00,2014-01-08 00:00:00,0,0,0.013,LOW
37835,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Rwanda,Air,18667.0,289653.2,686000.0,28000,24.5,2013-09-20 00:00:00,2013-09-20 00:00:00,0,0,0.007,LOW
37868,STRIDES ARCOLAB LIMITED,Vietnam,Air,1301.0,5664.49,86698.6,21146,0.14,2012-04-13 00:00:00,2012-04-13 00:00:00,0,0,0.077,LOW
37872,CIPLA LIMITED,Vietnam,Air,1485.0,2702.63,87172.2,10762,0.13,2013-12-12 00:00:00,2013-12-12 00:00:00,0,0,0.012,LOW
37887,CIPLA LIMITED,South Africa,Air,4141.0,5404.34,498798.7,63785,0.26,2010-07-19 00:00:00,2010-10-13 00:00:00,86,1,0.561,MEDIUM
37924,"Trinity Biotech, Plc",Tanzania,Air,113.0,1661.01,11808.0,369,1.6,2014-07-15 00:00:00,2014-07-15 00:00:00,0,0,0.0,LOW
37925,Aurobindo Pharma Limited,South Africa,Air,2131.0,5886.9,117637.3,25190,0.16,2010-08-24 00:00:00,2010-08-04 00:00:00,-20,0,0.031,LOW
37960,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Zimbabwe,Air,1374.0,21730.49,46230.0,1500,0.1,2012-12-13 00:00:00,2012-12-13 00:00:00,0,0,0.029,LOW
37963,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,2113.0,10784.69,4045.6,1556,0.04,2011-06-22 00:00:00,2011-06-22 00:00:00,0,0,0.017,LOW
37979,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Zimbabwe,Air,1374.0,15593.13,46230.0,1500,0.1,2012-11-08 00:00:00,2012-11-08 00:00:00,0,0,0.029,LOW
37987,Aurobindo Pharma Limited,South Africa,Ocean,338.0,6147.09,25007.29,3619,0.23,2011-01-12 00:00:00,2011-01-12 00:00:00,0,0,0.149,LOW
37994,"Orgenics, Ltd",Mali,Air,169.0,4498.98,34720.0,434,0.8,2015-04-04 00:00:00,2015-04-04 00:00:00,0,0,0.026,LOW
37997,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Côte d'Ivoire,Air,5089.0,31318.31,733324.8,20280,0.3,2011-03-15 00:00:00,2011-03-15 00:00:00,0,0,0.017,LOW
38021,PHARMACY DIRECT,South Africa,Truck,1047.0,,1645.14,33,0.83,2015-07-24 00:00:00,2015-07-24 00:00:00,0,0,0.001,LOW
38045,Aurobindo Pharma Limited,Haiti,Air,134.0,1987.82,2647.5,2118,0.04,2015-01-05 00:00:00,2015-01-05 00:00:00,0,0,0.026,LOW
38095,PHARMACY DIRECT,South Africa,Truck,1047.0,,76.23,5,0.51,2014-06-25 00:00:00,2014-06-25 00:00:00,0,0,0.0,LOW
38099,HETERO LABS LIMITED,Haiti,Ocean,14925.0,22100.46,156784.32,33936,0.15,2014-10-30 00:00:00,2014-10-30 00:00:00,0,0,0.058,LOW
38111,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Uganda,Air,1652.0,7172.9,241215.0,12370,0.65,2015-06-20 00:00:00,2015-06-20 00:00:00,0,0,0.009,LOW
38120,Aurobindo Pharma Limited,Rwanda,Air,2145.0,17858.68,52875.0,22500,0.04,2012-06-29 00:00:00,2012-06-29 00:00:00,0,0,0.035,LOW
38157,"Orgenics, Ltd",Mozambique,Air,539.0,10925.46,90640.0,1133,0.8,2012-05-02 00:00:00,2012-05-02 00:00:00,0,0,0.03,LOW
38183,"Standard Diagnostics, Inc.",Côte d'Ivoire,Air,831.0,9254.06,49200.0,2400,0.82,2014-01-31 00:00:00,2014-01-31 00:00:00,0,0,0.026,LOW
38192,"Orgenics, Ltd",Nigeria,Air,1186.0,24927.19,244216.0,2744,0.89,2013-01-09 00:00:00,2013-01-08 00:00:00,-1,0,0.494,MEDIUM
38237,"Orgenics, Ltd",Zimbabwe,Air,2124.0,40520.83,344720.0,4309,0.8,2012-07-23 00:00:00,2012-07-23 00:00:00,0,0,0.06,LOW
38243,PHARMACY DIRECT,South Africa,Truck,1047.0,,137.73,7,0.66,2014-11-05 00:00:00,2014-11-05 00:00:00,0,0,0.0,LOW
38247,Aurobindo Pharma Limited,Guyana,Air,16.0,693.16,542.8,118,0.05,2013-07-01 00:00:00,2013-07-01 00:00:00,0,0,0.01,LOW
38253,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,544.0,9141.18,54522.0,8388,0.22,2011-07-27 00:00:00,2011-07-27 00:00:00,0,0,0.017,LOW
38266,"Orgenics, Ltd","Congo, DRC",Air,1361.0,24410.67,233360.0,2917,0.8,2013-09-20 00:00:00,2013-09-20 00:00:00,0,0,0.169,LOW
38273,CIPLA LIMITED,South Africa,Ocean,10536.0,4957.81,263214.4,96770,0.05,2012-01-12 00:00:00,2012-01-27 00:00:00,15,1,0.32,MEDIUM
38293,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,522.23,78,0.03,2014-02-06 00:00:00,2014-02-06 00:00:00,0,0,0.01,LOW
38294,CIPLA LIMITED,Haiti,Ocean,426.0,2251.94,19209.6,4176,0.15,2014-05-09 00:00:00,2014-05-09 00:00:00,0,0,0.095,LOW
38299,HETERO LABS LIMITED,Vietnam,Air,1089.0,2006.63,2403.5,418,0.1,2013-04-03 00:00:00,2013-04-03 00:00:00,0,0,0.028,LOW
38308,Aurobindo Pharma Limited,Haiti,Air,143.0,2251.42,2878.75,2303,0.04,2015-07-02 00:00:00,2015-07-02 00:00:00,0,0,0.018,LOW
38312,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Uganda,Air,58.0,776.62,805.56,21,0.11,2010-03-10 00:00:00,2010-03-10 00:00:00,0,0,0.004,LOW
38318,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Uganda,Air,79.0,2158.88,43623.0,786,0.92,2013-04-11 00:00:00,2013-04-11 00:00:00,0,0,0.008,LOW
38368,Aurobindo Pharma Limited,South Africa,Air,4528.0,6369.79,112128.0,38400,0.05,2010-06-09 00:00:00,2010-07-07 00:00:00,28,1,0.374,MEDIUM
38396,Aurobindo Pharma Limited,Cameroon,Air,4117.0,35943.58,87696.0,38976,0.04,2013-10-18 00:00:00,2013-10-18 00:00:00,0,0,0.37,MEDIUM
38409,"Trinity Biotech, Plc",Tanzania,Air,200.0,2918.12,20000.0,625,1.6,2011-04-26 00:00:00,2011-04-26 00:00:00,0,0,0.001,LOW
38417,"Orgenics, Ltd",Nigeria,Air,3435.0,34730.62,523676.0,5884,0.89,2014-08-19 00:00:00,2014-08-27 00:00:00,8,1,0.706,HIGH
38418,PHARMACY DIRECT,South Africa,Truck,1047.0,,369.98,56,0.11,2015-05-12 00:00:00,2015-05-12 00:00:00,0,0,0.003,LOW
38431,"Orgenics, Ltd",Dominican Republic,Air,978.0,10159.15,230400.0,2400,0.96,2014-04-24 00:00:00,2014-04-24 00:00:00,0,0,0.049,LOW
38480,MICRO LABS LIMITED,Vietnam,Air,472.0,6969.97,25458.86,7882,0.11,2013-06-21 00:00:00,2013-06-21 00:00:00,0,0,0.009,LOW
38504,"Trinity Biotech, Plc",Sudan,Air,4.0,593.8,320.0,10,1.6,2012-02-07 00:00:00,2012-02-07 00:00:00,0,0,0.0,LOW
38507,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,242.73,13,0.31,2013-04-16 00:00:00,2013-04-16 00:00:00,0,0,0.001,LOW
38510,HETERO LABS LIMITED,Haiti,Ocean,1047.0,,449841.6,55536,0.13,2015-08-13 00:00:00,2015-08-13 00:00:00,0,0,0.042,LOW
38538,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,1047.0,,190860.39,16611,0.38,2013-03-13 00:00:00,2013-03-13 00:00:00,0,0,0.013,LOW
38567,"Orgenics, Ltd",South Sudan,Air,1047.0,,55536.0,624,0.89,2012-12-13 00:00:00,2012-12-13 00:00:00,0,0,0.054,LOW
38571,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,1047.0,,2326.0,100,0.78,2015-08-13 00:00:00,2015-08-13 00:00:00,0,0,0.006,LOW
38573,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,330.11,30,0.13,2010-06-11 00:00:00,2010-06-11 00:00:00,0,0,0.007,LOW
38590,Aurobindo Pharma Limited,Rwanda,Air,41.0,717.0,7966.7,599,0.44,2010-07-13 00:00:00,2010-07-13 00:00:00,0,0,0.002,LOW
38596,"Orgenics, Ltd",Zambia,Air,1360.0,20067.34,202104.0,2807,0.72,2010-05-03 00:00:00,2010-05-03 00:00:00,0,0,0.12,LOW
38600,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,8980.79,118,1.27,2014-08-29 00:00:00,2014-08-29 00:00:00,0,0,0.001,LOW
38611,HETERO LABS LIMITED,Namibia,Air,4262.0,27262.44,279339.84,33696,0.14,2014-11-19 00:00:00,2014-11-19 00:00:00,0,0,0.015,LOW
38613,"Trinity Biotech, Plc",South Sudan,Air,1047.0,,1120.0,35,1.6,2014-09-29 00:00:00,2014-09-29 00:00:00,0,0,0.001,LOW
38619,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Haiti,Air,3458.0,19839.26,202435.2,24992,0.13,2015-03-27 00:00:00,2015-03-27 00:00:00,0,0,0.013,LOW
38632,MICRO LABS LIMITED,Haiti,Ocean,8385.0,12336.45,1651.2,960,0.03,2015-01-09 00:00:00,2015-01-09 00:00:00,0,0,0.031,LOW
38662,"Orgenics, Ltd",Malawi,Air,114.0,3278.11,19680.0,246,0.8,2012-07-04 00:00:00,2012-07-04 00:00:00,0,0,0.01,LOW
38759,GLAXOSMITHKLINE EXPORT LIMITED,South Africa,Ocean,7683.0,7073.56,185600.0,20000,0.04,2011-09-24 00:00:00,2011-09-24 00:00:00,0,0,0.035,LOW
38762,Aurobindo Pharma Limited,Nigeria,Air,1573.0,9316.91,7800.0,4000,0.01,2011-04-18 00:00:00,2011-04-18 00:00:00,0,0,0.06,LOW
38793,"Orgenics, Ltd",Zimbabwe,Air,1102.0,26846.59,228480.0,2856,0.8,2011-10-19 00:00:00,2011-10-19 00:00:00,0,0,0.296,LOW
38796,"Orgenics, Ltd",Mozambique,Air,1329.0,13394.09,235040.0,2938,0.8,2013-03-20 00:00:00,2013-03-20 00:00:00,0,0,0.225,LOW
38827,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Guyana,Air,1.0,283.21,135.0,5,1.35,2010-05-28 00:00:00,2010-05-28 00:00:00,0,0,0.02,LOW
38831,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Haiti,Air,197.0,2708.04,5980.0,260,23.0,2011-06-06 00:00:00,2011-06-06 00:00:00,0,0,0.001,LOW
38843,"Orgenics, Ltd",Cameroon,Air,1047.0,,9600.0,120,0.8,2015-08-11 00:00:00,2015-08-11 00:00:00,0,0,0.02,LOW
38913,"Orgenics, Ltd",Nigeria,Air,350.0,8363.61,70488.0,792,0.89,2013-01-09 00:00:00,2013-01-09 00:00:00,0,0,0.05,LOW
38914,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,11495.46,240,1.6,2010-04-01 00:00:00,2010-04-01 00:00:00,0,0,0.002,LOW
38949,ASPEN PHARMACARE,South Africa,Air,1047.0,11770.87,400800.0,40000,0.04,2011-03-07 00:00:00,2011-03-07 00:00:00,0,0,0.263,LOW
38951,PHARMACY DIRECT,South Africa,Truck,1047.0,,137.45,9,0.51,2015-08-24 00:00:00,2015-08-24 00:00:00,0,0,0.0,LOW
38955,"Trinity Biotech, Plc",Nigeria,Air,3655.0,25636.67,399520.0,12485,1.6,2015-06-12 00:00:00,2015-06-12 00:00:00,0,0,0.005,LOW
38992,"Orgenics, Ltd",South Sudan,Air,1047.0,,500.0,100,5.0,2015-06-03 00:00:00,2015-06-03 00:00:00,0,0,0.026,LOW
39014,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,334.0,2335.9,30508.0,1052,1.45,2011-05-25 00:00:00,2011-05-25 00:00:00,0,0,0.005,LOW
39017,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,244.58,31,0.03,2014-08-29 00:00:00,2014-08-29 00:00:00,0,0,0.009,LOW
39025,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Côte d'Ivoire,Air,257.0,1167.97,50750.0,1015,0.28,2011-01-28 00:00:00,2011-01-28 00:00:00,0,0,0.001,LOW
39029,Aurobindo Pharma Limited,South Africa,Ocean,1726.0,35753.93,90871.8,20060,0.15,2011-04-26 00:00:00,2011-06-08 00:00:00,43,1,0.37,MEDIUM
39045,Aurobindo Pharma Limited,South Africa,Ocean,2555.0,2347.77,192324.58,19271,0.11,2011-02-01 00:00:00,2011-02-01 00:00:00,0,0,0.18,LOW
39053,"Orgenics, Ltd",South Sudan,Air,175.0,4803.06,2712.0,339,0.08,2012-04-18 00:00:00,2012-04-18 00:00:00,0,0,0.009,LOW
39065,PHARMACY DIRECT,South Africa,Truck,1047.0,,479.17,27,0.3,2014-08-28 00:00:00,2014-08-28 00:00:00,0,0,0.001,LOW
39075,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Ethiopia,Air,47.0,379.65,3915.0,135,1.45,2012-03-27 00:00:00,2012-03-27 00:00:00,0,0,0.0,LOW
39088,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Nigeria,Air,640.0,6185.25,32747.22,5513,0.1,2013-12-30 00:00:00,2013-12-30 00:00:00,0,0,0.016,LOW
39105,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,117.26,5,0.08,2014-07-10 00:00:00,2014-07-10 00:00:00,0,0,0.008,LOW
39133,"Orgenics, Ltd",Tanzania,Air,2.0,925.04,240.0,3,0.8,2013-12-02 00:00:00,2013-12-02 00:00:00,0,0,0.006,LOW
39156,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,1047.0,,1260.0,168,0.12,2010-04-01 00:00:00,2010-04-01 00:00:00,0,0,0.003,LOW
39182,Aurobindo Pharma Limited,South Africa,Ocean,16234.0,14439.17,861459.61,191011,0.15,2011-10-04 00:00:00,2011-10-04 00:00:00,0,0,0.146,LOW
39184,"Orgenics, Ltd",Côte d'Ivoire,Air,1346.0,34282.33,225680.0,2821,0.8,2011-09-08 00:00:00,2011-09-08 00:00:00,0,0,0.216,LOW
39208,EMCURE PHARMACEUTICALS LTD,Rwanda,Air,4.0,889.55,185.69,31,0.2,2010-05-29 00:00:00,2010-05-29 00:00:00,0,0,0.017,LOW
39223,"Orgenics, Ltd",Kenya,Air,1445.0,10719.64,395160.0,4440,0.89,2012-07-09 00:00:00,2012-07-28 00:00:00,19,1,0.304,MEDIUM
39226,PHARMACY DIRECT,South Africa,Truck,1047.0,,249.26,5,0.83,2015-03-09 00:00:00,2015-03-09 00:00:00,0,0,0.001,LOW
39242,"Orgenics, Ltd",Kenya,Air,1411.0,13150.21,240.0,3,0.8,2010-07-29 00:00:00,2010-07-29 00:00:00,0,0,0.208,LOW
39263,HETERO LABS LIMITED,Vietnam,Air,5359.0,18473.57,21925.89,9023,0.04,2011-02-16 00:00:00,2011-02-16 00:00:00,0,0,0.017,LOW
39291,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Uganda,Air,120.0,1487.76,2311.5,75,0.1,2014-09-23 00:00:00,2014-09-23 00:00:00,0,0,0.004,LOW
39343,CIPLA LIMITED,South Africa,Ocean,8969.0,7175.27,223244.0,82075,0.05,2012-01-31 00:00:00,2012-01-31 00:00:00,0,0,0.119,LOW
39353,CIPLA LIMITED,South Africa,Ocean,7965.0,13688.03,815480.0,116000,0.23,2011-02-09 00:00:00,2011-02-09 00:00:00,0,0,0.079,LOW
39391,HETERO LABS LIMITED,Vietnam,Air,2523.0,4784.19,177600.0,17760,0.33,2015-07-10 00:00:00,2015-07-07 00:00:00,-3,0,0.012,LOW
39393,"Orgenics, Ltd",Kenya,Air,1051.0,11208.38,543345.0,6105,0.89,2011-11-04 00:00:00,2011-11-04 00:00:00,0,0,0.132,LOW
39427,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Côte d'Ivoire,Air,254.0,881.33,50000.0,1000,0.28,2010-09-21 00:00:00,2010-09-21 00:00:00,0,0,0.001,LOW
39441,CIPLA LIMITED,Zambia,Air,5999.0,25383.34,301000.0,70000,0.07,2012-06-26 00:00:00,2012-06-26 00:00:00,0,0,0.025,LOW
39452,PHARMACY DIRECT,South Africa,Truck,1047.0,,59.62,12,0.06,2015-07-23 00:00:00,2015-07-23 00:00:00,0,0,0.003,LOW
39453,"Trinity Biotech, Plc","Congo, DRC",Air,1047.0,,2336.0,73,1.6,2015-07-02 00:00:00,2015-07-02 00:00:00,0,0,0.0,LOW
39489,"Trinity Biotech, Plc",Guyana,Air,1047.0,,84896.0,2653,1.6,2014-09-17 00:00:00,2014-09-17 00:00:00,0,0,0.002,LOW
39495,Hoffmann-La Roche ltd Basel,Côte d'Ivoire,Air,255.0,4204.67,154437.73,1464,0.88,2011-06-10 00:00:00,2011-06-10 00:00:00,0,0,0.009,LOW
39509,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,217.06,10,0.72,2014-02-07 00:00:00,2014-02-07 00:00:00,0,0,0.001,LOW
39547,"Orgenics, Ltd",Côte d'Ivoire,Air,679.0,11163.49,233100.0,3000,0.78,2010-08-03 00:00:00,2010-08-03 00:00:00,0,0,0.072,LOW
39556,"Trinity Biotech, Plc",Namibia,Air,248.0,6654.24,24000.0,750,1.6,2011-10-05 00:00:00,2011-10-05 00:00:00,0,0,0.001,LOW
39575,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,11761.67,600,0.65,2009-10-19 00:00:00,2009-10-19 00:00:00,0,0,0.009,LOW
39589,CIPLA LIMITED,Haiti,Air,979.0,6161.47,40419.54,8806,0.15,2014-10-14 00:00:00,2014-10-14 00:00:00,0,0,0.015,LOW
39606,"Trinity Biotech, Plc",Mozambique,Air,1636.0,21087.7,75520.0,2360,1.6,2010-02-23 00:00:00,2010-02-23 00:00:00,0,0,0.009,LOW
39615,"Orgenics, Ltd",Mali,Air,24.0,1059.59,8125.0,65,3.47,2015-05-13 00:00:00,2015-05-13 00:00:00,0,0,0.006,LOW
39631,Aurobindo Pharma Limited,Ghana,Air,2323.0,7326.63,8647.21,6047,0.01,2014-06-12 00:00:00,2014-06-12 00:00:00,0,0,0.117,LOW
39647,Aurobindo Pharma Limited,Vietnam,Air,2675.0,9656.19,219000.0,20000,0.18,2011-09-05 00:00:00,2011-09-05 00:00:00,0,0,0.041,LOW
39658,PHARMACY DIRECT,South Africa,Truck,1047.0,,151.99,3,0.84,2015-08-24 00:00:00,2015-08-24 00:00:00,0,0,0.001,LOW
39659,"Orgenics, Ltd",Burundi,Air,638.0,16189.94,117760.0,1472,0.8,2013-01-04 00:00:00,2013-01-04 00:00:00,0,0,0.03,LOW
39661,Aurobindo Pharma Limited,Rwanda,Ocean,9684.0,7898.15,483600.0,104000,0.16,2014-11-12 00:00:00,2014-11-12 00:00:00,0,0,0.228,LOW
39708,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Côte d'Ivoire,Air,546.0,4901.51,11508.0,300,0.11,2009-10-23 00:00:00,2009-10-23 00:00:00,0,0,0.005,LOW
39724,Aurobindo Pharma Limited,South Africa,Ocean,2666.0,21695.97,76671.2,32080,0.08,2010-12-31 00:00:00,2011-02-01 00:00:00,32,1,0.311,MEDIUM
39769,"Orgenics, Ltd",Sudan,Air,2.0,980.7,16.0,2,0.08,2012-02-20 00:00:00,2012-02-20 00:00:00,0,0,0.009,LOW
39794,"Orgenics, Ltd",Zimbabwe,Air,864.0,14314.83,10000.0,2000,5.0,2013-12-09 00:00:00,2013-12-09 00:00:00,0,0,0.04,LOW
39799,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Uganda,Air,6918.0,22886.81,405000.0,50000,0.13,2013-08-29 00:00:00,2013-08-29 00:00:00,0,0,0.012,LOW
39823,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,5964.4,225,0.44,2014-12-10 00:00:00,2014-12-10 00:00:00,0,0,0.001,LOW
39833,HETERO LABS LIMITED,Vietnam,Air,1047.0,,7560.0,720,0.35,2014-08-13 00:00:00,2014-08-13 00:00:00,0,0,0.012,LOW
39850,ACTION MEDEOR E.V.,"Congo, DRC",Air,329.0,1731.89,10026.4,415,0.02,2013-04-30 00:00:00,2013-04-30 00:00:00,0,0,0.003,LOW
39873,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,1272.0,3824.06,316264.0,5200,0.51,2014-08-16 00:00:00,2014-08-16 00:00:00,0,0,0.006,LOW
39895,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Rwanda,Air,2676.0,35281.73,98343.0,4014,24.5,2015-02-18 00:00:00,2015-02-18 00:00:00,0,0,0.007,LOW
39920,"Standard Diagnostics, Inc.",Rwanda,Air,571.0,5161.55,38400.0,1600,0.8,2011-04-14 00:00:00,2011-04-14 00:00:00,0,0,0.007,LOW
39933,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,1456.0,2984.0,109032.0,16800,0.11,2015-06-01 00:00:00,2015-06-01 00:00:00,0,0,0.007,LOW
39966,"Trinity Biotech, Plc",Namibia,Air,500.0,5061.46,44800.0,1400,1.6,2010-02-12 00:00:00,2010-02-12 00:00:00,0,0,0.002,LOW
39967,Aurobindo Pharma Limited,Côte d'Ivoire,Air,76.0,1921.02,3015.0,670,0.04,2013-10-07 00:00:00,2013-10-07 00:00:00,0,0,0.007,LOW
39971,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,18.0,612.07,1581.84,104,0.25,2012-12-11 00:00:00,2012-12-11 00:00:00,0,0,0.007,LOW
40033,Aurobindo Pharma Limited,Uganda,Air,424.0,1488.99,34170.0,4250,0.13,2015-04-08 00:00:00,2015-04-08 00:00:00,0,0,0.024,LOW
40044,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,1523.85,39,0.33,2014-11-19 00:00:00,2014-11-19 00:00:00,0,0,0.002,LOW
40070,PHARMACY DIRECT,South Africa,Truck,1047.0,,1545.41,31,0.83,2015-06-02 00:00:00,2015-06-02 00:00:00,0,0,0.001,LOW
40100,S. BUYS WHOLESALER,South Africa,Truck,1047.0,,626.77,19,0.55,2014-08-27 00:00:00,2014-08-27 00:00:00,0,0,0.001,LOW
40136,PHARMACY DIRECT,South Africa,Truck,1047.0,,136.35,8,0.19,2015-06-02 00:00:00,2015-06-02 00:00:00,0,0,0.002,LOW
40152,PHARMACY DIRECT,South Africa,Truck,1047.0,,141.69,8,0.07,2014-11-28 00:00:00,2014-11-28 00:00:00,0,0,0.005,LOW
40205,"Trinity Biotech, Plc",South Sudan,Air,191.0,2796.58,1120.0,35,1.6,2015-05-08 00:00:00,2015-05-08 00:00:00,0,0,0.001,LOW
40209,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Côte d'Ivoire,Air,4113.0,30130.82,562621.5,16695,0.28,2011-08-18 00:00:00,2011-08-18 00:00:00,0,0,0.016,LOW
40214,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Rwanda,Ocean,3865.0,5678.36,577380.0,28869,0.67,2014-12-19 00:00:00,2014-12-19 00:00:00,0,0,0.011,LOW
40255,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,1047.0,,9304.0,400,0.78,2014-04-07 00:00:00,2014-04-07 00:00:00,0,0,0.007,LOW
40274,"Trinity Biotech, Plc",Uganda,Air,292.0,4462.61,28000.0,875,1.6,2013-02-04 00:00:00,2013-02-04 00:00:00,0,0,0.001,LOW
40286,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Rwanda,Air,65.0,985.26,2970.0,500,0.1,2014-01-22 00:00:00,2014-01-22 00:00:00,0,0,0.003,LOW
40351,AMSTELFARMA B.V.,Haiti,Air,1047.0,,316.5,10,0.03,2012-01-18 00:00:00,2012-01-18 00:00:00,0,0,0.04,LOW
40364,Aurobindo Pharma Limited,South Africa,Ocean,1047.0,,236847.16,52516,0.15,2010-10-12 00:00:00,2010-12-15 00:00:00,64,1,0.586,MEDIUM
40365,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Haiti,Ocean,1047.0,,11940.0,6000,0.03,2015-07-03 00:00:00,2015-07-03 00:00:00,0,0,0.029,LOW
40373,"Trinity Biotech, Plc",Tanzania,Air,10.0,910.73,960.0,30,1.6,2011-03-29 00:00:00,2011-03-29 00:00:00,0,0,0.0,LOW
40379,PHARMACY DIRECT,South Africa,Truck,1047.0,,73.53,3,0.1,2015-02-19 00:00:00,2015-02-19 00:00:00,0,0,0.002,LOW
40443,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,1232.0,2769.45,2977.28,128,0.78,2015-03-19 00:00:00,2015-03-19 00:00:00,0,0,0.014,LOW
